word,count,file
vanay,7,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
Eskeran,7,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
"gırotı,",7,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
şiyenê,7,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
xızmetı,7,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
meywı,7,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
mınetı,6,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
hukım,6,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
nêkerd.,6,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
nı,6,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
dardi,6,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
Heqi'a,6,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
"Heqi,",6,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
(Metiya,6,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
Yeruşalimi,6,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
"""Nê,",6,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
rey,6,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
kamo?,6,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
"""A",6,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
owo.,6,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
war.,6,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
tepia,6,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
Andreas,6,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
gırs,6,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
51,6,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
bena.,6,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
bê,6,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
deqa,6,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
"teber,",6,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
nejdi,6,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
Lac,6,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
mordeman,6,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
"dero,",6,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
we.,6,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
mıleto,6,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
mandi,6,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
İsay.,6,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
bena,6,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
bıdı,6,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
phanc,6,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
Gorê,6,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
Çıkê,6,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
hurmetı,6,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
waxtê,6,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
"arê,",6,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
çino.,6,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
muskıno,6,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
"nêvêneno,",6,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
êna,6,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
gırotı.,6,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
şiyenê.,6,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
herd,6,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
Heqo,6,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
sêri,6,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
"nêkenan,",6,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
cıni,6,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
bi?,6,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
"ra.""",6,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
vat,6,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
makum,6,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
gunan,6,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
kemeran,6,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
pilan,6,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
kılm,6,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
masi,6,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
Yahya,5,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
roê,5,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
nêbiyê.,5,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
mand.,5,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
"iy,",5,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
şukır,5,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
tayê,5,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
hazır,5,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
Beytania,5,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
bıkeri.,5,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
"war,",5,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
vêrnenê,5,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
mandi.,5,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
"lêwı,",5,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
"vênenê,",5,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
lêwı,5,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
xızmetkarê,5,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
roci,5,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
"danan,",5,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
hirê,5,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
ardi,5,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
Nikodemo,5,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
"nêbeno,",5,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
jüyo,5,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
eşinê,5,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
Çiyo,5,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
bıkerê?,5,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
"nêkenê,",5,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
raya,5,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
"gıroti,",5,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
ê,5,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
"ray,",5,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
nanêni,5,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
a.,5,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
Senên,5,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
"vanê,",5,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
Yeruşalim,5,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
"""Bêrê,",5,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
"bıberê,",5,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
domanê,5,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
52,5,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
53,5,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
derg,5,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
"rê,",5,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
"wes,",5,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
esto.,5,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
Mabed,5,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
gırsi,5,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
rındekı,5,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
ama.,5,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
"nê,",5,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
ser,5,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
masiyan,5,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
teleban,5,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
nanê,5,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
top,5,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
Teleban,5,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
"mın.""",5,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
verênan,5,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
qıckeki,5,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
ezbeta,5,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
xavra,5,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
bêro,5,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
wast,5,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
Ferisiyan'a,5,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
Tayênan,5,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
Havalê,5,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
Qıral,5,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
"vêneno,",5,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
bımanê.,5,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
vêneno.,5,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
qesê,5,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
Namê,5,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
xoyê,5,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
Qesanê,5,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
rono,5,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
"kenan.""",5,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
"bıwazerê,",5,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
"""İy",5,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
"bımanê,",5,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
Tomas,5,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
sılametiye,5,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
biye,4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
pırr.,4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
tici,4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
"nêbi,",4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
"da,",4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
"niyan.""",4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
"hinio,",4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
Ferisi,4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
"pitenê,",4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
nêşkinan,4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
dareno,4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
kıncê,4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
'Tı,4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
mordemo,4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
Dı,4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
manê,4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
"di.""",4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
itıqati,4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
"""Bê,",4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
"to,",4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
pırodayenı,4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
bi;,4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
kenay?,4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
hirêyını,4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
dıdeyıni,4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
bini,4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
gırotı,4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
şeraba,4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
kırametê,4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
ard.,4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
hewliya,4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
"kenay,",4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
newi,4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
"Yeruşalim,",4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
ard,4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
Hukumdariya,4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
nêweşiya,4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
gırsı,4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
keso,4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
Cayê,4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
rew,4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
"kistenı,",4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
xelesnayenı,4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
"nêzano,",4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
biyo.,4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
tari,4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
amenê,4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
gunakaran,4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
ucay,4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
heq,4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
cinıkê,4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
danê,4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
Waxtê,4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
kêyi,4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
"Wayir,",4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
kenê?,4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
"danê,",4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
54,4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
Arami,4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
wazenay,4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
wazenan,4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
İdarıkanê,4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
"bıkeri,",4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
nêdanê,4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
aman.,4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
dard,4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
nani,4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
Telebê,4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
werdi,4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
"biyarê.""",4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
"""Se",4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
nano,4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
"borê,",4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
gonia,4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
kam,4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
verdı,4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
"ra?""",4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
'Sıma,4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
sêrê,4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
hawariyan,4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
nêkerdenê,4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
Yahudiyan'a,4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
vatenê,4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
tersay.,4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
vêrdenê,4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
emır,4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
nêşkiya,4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
Qey,4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
bıxeleşiyo,4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
sucê,4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
kemera,4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
"So,",4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
"aman,",4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
mınê.,4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
nat,4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
estê,4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
havalê,4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
"vanan,",4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
Mı,4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
sırı,4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
ma.,4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
reya,4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
"niyo,",4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
"nêbiyenê,",4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
"kerdenı,",4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
mêrıkan,4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
ancia.,4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
perê,4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
fermanê,4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
"dest,",4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
bımıro,4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
gırê,4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
Rayibanê,4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
nê,4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
nanênan,4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
Endi,4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
Marko,4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
sıma'wa,4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
mıno.,4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
düan,4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
inkar,4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
kerdı.,4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
ef,4,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
-,3,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
nêamê,3,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
nêşkiyay,3,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
bıberê.,3,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
bıresê,3,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
can,3,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
wastena,3,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
"weso,",3,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
berco.,3,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
eşkera,3,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
"""Pêxembero",3,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
Cı,3,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
Yeşayay,3,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
"Yahyay,",3,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
"kenay?""",3,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
awk'a,3,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
çhemê,3,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
"binı,",3,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
İsraili,3,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
nêzanenê,3,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
"bıvênerê!""",3,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
gêra,3,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
çar,3,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
berd,3,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
Simuni,3,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
Gereko,3,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
Filipusi,3,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
Nataniel,3,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
nêda,3,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
"""Sıma,",3,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
cêr,3,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
veyvı,3,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
Rocê,3,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
"bıkerê.""",3,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
şeş,3,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
bıbi,3,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
zanenê.,3,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
çend,3,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
Asmên,3,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
"gırotê,",3,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
"bıkero.""",3,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
"""Ni",3,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
serrio,3,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
dewam,3,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
"zana,",3,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
"nêdano,",3,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
nêdano,3,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
mesela,3,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
"veciyo,",3,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
"bêaxıriye,",3,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
xırabın,3,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
Yahudiyan.,3,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
mıleti'a,3,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
yardım,3,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
pıro,3,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
"sukı,",3,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
mandenê.,3,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
Yaqubi,3,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
bımuskıno.,3,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
Qeweta,3,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
Herdê,3,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
hem,3,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
"Feqet,",3,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
zerrê,3,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
To,3,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
to'a,3,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
"ver,",3,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
"şiyenê,",3,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
'Çık,3,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
kerdê.,3,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
"dina.""",3,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
"tepia,",3,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
"Celile,",3,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
Kefernahumi,3,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
"""Hata",3,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
"nêbeno.""",3,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
Mêrık,3,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
koleyê,3,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
bıvêneri.,3,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
hewzi,3,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
rocanê,3,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
Zianê,3,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
vatenê.,3,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
Mêrıko,3,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
biyê,3,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
"""Piyê",3,E:\Work\Importing\SteveWoodard\Inferred_44JHN.SFM
